neg,Hey @Apple...I know Steve Jobs died & all but my Twitter for iPad app keeps crashing...Fix it...NOW..please..lol -F.Light
neg,@apple not happy with Apple today. I did the suggested software update and now nothing works!!!
neg,Smashed yet another #iPhone screen. When are @apple gonna make the phone more durable!!! Tired of fixing it myself!!!
neg,IOS5 has one problem when i save someone in my contacts they don't show his nam becuz of the region/ +965 @apple #apple
neg,I sure as hell better be able to restore my calendar events. Terrible bug apple! @apple #icloud #anothericloudfail
neg,I really hate that @apple won't let you hide the Newsstand app or move it into a folder. It serves no purpose for me.
neg,Life was much easier when @apple and @BlackBerry were just fruits!
neg,@apple No location reminders on ipad2! That was the point of updating to iOS 5
neg,Comparing @Office #live with @google #apps and @apple #iCloud  I do not see #iCloud leading the crowd. Do you agree ?
neg,RT @MikeFerri: If @apple doesn't fix iOS5 this week I'm buying a droid #emptythreats
neg,Turns out my computer isn't as fixed as it is meant to be. Fuck you @Apple I'm going back to your Genius Bar to complain. #annoyed
neg,If @apple doesn't fix iOS5 this week I'm buying a droid #emptythreats
neg,@apple pls launch #Siri on iphone4 .. Disappointed after spending hours for upgrading to iOS5..
neg,@apple you can suck it you and your fucking iPhones better be glad it's all I like cause the service Is fucking terrible
neg,This is the first time I've been unhappy with any @apple product... Disappointed and the Internet seems as confused as I am right now.
neg,After a week or so with @Apple's #iOS5 I'm considering going back to #jailbroken 4.2 - same features as 5 plus more. Not as stable though.
neg,Had issues with #Siri reaching network today. Too many uses or my signal? @apple
neg,@apple WTF why can we not add the newsstand to a folder?! We are already in your walled garden so please don't remind us of it.
neg,@apple just now seeing none of my Microsoft Office programs work anymore after Lion upgrade. Why??
neg,Ok @iTunesMusic idk wth is up but after syncing my phone my album art is out of order! WTF @Apple!
neg,I wish Siri could tweet for me . @apple fix that .
neg,@apple I'm still waiting for you to deliver my phone to @sprint
neg,Thanks to @Apple my new iMac is a brick. I cannot re-install Lion and I cannot purchase it because it was installed by the former owner.
neg,Asked #Siri Where's Baby Lisa? and was told sorry I'm having trouble connecting to the network right now. @apple server fail. #ios5
neg,Only thing #iOS.5 has done is deleted my tiger woods game and made impossible to retrieve. Thanks @Apple!
neg,Damn you @apple for breaking wififofum! It continued to work in ios 4. Was one of my most used apps. Damn Apple's overbearing policies!
neg,yo @apple this update is a disaster
neg,Dear @AppleCongratulations I am suing my insurance company and you just managed to make it to the top of my shit list. #Ineedthosepictures
neg,Dear @Apple: You must let me turn off iCloud to save bandwidth and NOT delete EVERY document on my iPad. That's BULLSHIT!
neg,RT @JoelBurns: Dear @Apple it's me again. Thank for beautiful new iOS features. But I miss some of the old ones. Lk making calls & texts&gt;(
neg,By far the worst experience upgrading out of any version of iOS @apple #iOS5
neg,What happened? RT @xCuntNuggetx: Never purchasing another item from @apple.
neg,Never purchasing another item from @apple.
neg,RT @leiboaz: Wow worst @apple customer service experience ever. Arrogant and inept. Bad combo Biltmore Apple store.
neg,Wow worst @apple customer service experience ever. Arrogant and inept. Bad combo Biltmore Apple store.
neg,Hey guys at @Apple WTF is happening to #iPhone4 with #iOS5 suddenly fade to black and begin to vibrate continuously I had to reboot it
neg,@hbogo @apple - why don't you play nice and let me use HDMI from iPad?  Pretty lame.
neg,and only the first 23 images in my Photo Roll made it over? Seriously @apple how did you fuck this up so much?
neg,@apple why does #iPhone4 plus #iOS5 equal half the battery life?
neg,@apple why isn't my iTunes updating? I just wanna update my iPhone to IOS5!!! Then iTunes says that it needs to update to do it. Then fails!
neg,Now @apple won't let me use credit on @iTunes unless I have a credit card. Should have told me when I redeemed the cards. Sound fair to you?
neg,@amandbrar @apple Siri has worked for me less than 10% of the time. If service doesn't improve by Monday I'm returning my iPhone 4S.
neg,@azrael: RT @DavideGori: And again #MobileMe is down. Issues when syncing accessing mail... is this a good premise for #iCloud? @Apple ...
neg,need @apple help!! installing new ios on #iphone4 and am stuck on the Find My iPhone screen :( i keep clicking next but it doesn't work
neg,Disappointing visual merchandising @apple. Simple but lacks elegance. And sequence doesn't even tell us about #Siri. http://t.co/XV2q3gfi
neg,@Apple #iOS5 NONSTOP DROPPED CALLS&MUTE BUTTON RANDOMLY ACTIVATING&PERSON CANT HEAR ME PULL PHONE FROM EAR TO BE ON A MOBILE ME SCREEN
neg,@tomcolontonio @apple #EPICFAIL
neg,90 minutes after being at 100% my iPhone 4 (post #ios5 upgrade) has lost 40% of its charge and the @apple store folks are out of ideas.
neg,So cutting the cord makes podcasts even harder to manage?!? No subscriptions! WTH @Apple? http://t.co/LD2i871x #iOS5 (via @carrypad)
neg,In less than an hour my post- #iOS5 iPhone has gone from 100% to 73% battery charge and the @apple store folks have no solution for me :(
neg,Well @apple seems 2b screwing #iphone 4s resellars. They still dont have 4s. Yet were promised. Similar 2 Ma Bell's monopolistic prctices?
neg,@apple cu
neg,Hmmmm a lot of #Siri features don't work in Canada. Location and directions? Seriously @apple come on!
neg,@apple #siri can't connect to the network -- it's LESS useful that VoiceControl now... :(
neg,@apple took my Siri and made it exclusive to iPhone 4S  #SoRude
neg,total time on the phone with @apple: 1 hour 27 minutes. let's see how this goes.
neg,Waited in line for nothing fucking genius @Apple called an app for John not jean stop fucking up my name im not a French boy. #PCam ...
neg,Dear @apple One day you're going to release a version of iTunes that doesn't freeze more often than it works. One day.
neg,This does not bode well. After charging all night my @Apple iPhone 4S has 25% battery after only 3hr off charger with no calls & light use
neg,Houston we have a problem!! My iPad has been restoring for 12+ hours after installing @apple IOS5. This can't be right....
neg,#Siri went down for a little while last night. Come on @apple! Get your shit together on this launch!
neg,RT @gdcurry: Really @Apple?  What have you done to my iTunes now?  I can't click on Music Movies TV Shows or any playlists. I get a l ...
neg,DAMN YOU !!! @apple
